ltrans=1.0;unitid=00:00:24:c4:67:b0;timestamp=1206698418
timestamp;lat;lon;speed;direction;toerental_schroef_1;toerental_schroef_2
1206701384;52.472667;4.814567;6.070000;16.100000;12606;12430
1206701389;52.472767;4.814667;8.600000;24.300000;12477;12347
1206701394;52.472867;4.814733;8.850000;25.700000;12606;12427
1206701399;52.472967;4.814817;8.130000;24.400000;12606;12433
1206701416;52.473283;4.815100;8.190000;25.400000;12015;12516
1206701424;52.473450;4.815233;8.470000;27.100000;12015;12430
1206701429;52.473550;4.815317;8.690000;26.900000;11926;12390
1206701434;52.473650;4.815400;8.430000;27.100000;11926;12429
1206701439;52.473733;4.815483;8.810000;28.900000;11926;12516
1206701445;52.473850;4.815600;8.780000;30.300000;12096;12596
1206701450;52.473950;4.815683;8.380000;22.900000;12096;12596
1206701453;52.474000;4.815717;9.530000;30.000000;12137;12677
1206701460;52.474150;4.815833;9.570000;27.900000;12095;12637
1206701467;52.474283;4.815883;8.650000;10.600000;12095;12556
1206701472;52.474383;4.815900;8.420000;7.300000;11926;12476
1206701477;52.474500;4.815917;8.670000;7.000000;11925;12516
1206701482;52.474600;4.815933;8.320000;9.400000;11926;12557
1206701487;52.474683;4.815967;8.460000;9.300000;11926;12552
1206701492;52.474783;4.816000;8.100000;6.900000;11926;12596
1206701498;52.474900;4.816033;8.150000;6.900000;11925;12597
1206701503;52.475000;4.816033;6.930000;2.800000;11926;12596
1206701508;52.475083;4.816033;8.550000;352.100000;11926;12596
1206701513;52.475167;4.816017;6.780000;354.300000;11968;12517
1206701518;52.475250;4.816000;6.470000;345.300000;12015;12597
1206701525;52.475350;4.815933;5.950000;339.400000;16605;17074
1206701530;52.475417;4.815883;6.260000;325.500000;16641;17074
1206701535;52.475483;4.815800;6.470000;318.100000;16600;17034
1206701541;52.475567;4.815683;7.290000;314.600000;16600;16992
1206701546;52.475633;4.815567;7.660000;311.700000;16600;16954
1206701551;52.475700;4.815450;8.010000;311.600000;16600;16952
1206701556;52.475767;4.815317;8.410000;310.400000;16600;16545
1206701561;52.475833;4.815183;8.860000;310.000000;14053;14438
1206701566;52.475900;4.815050;9.270000;309.400000;14048;14358
1206701572;52.475983;4.814867;9.020000;309.600000;14048;14353
1206701577;52.476067;4.814733;9.270000;309.100000;14137;14398
1206701583;52.476150;4.814550;9.380000;311.800000;14048;14358
1206701588;52.476233;4.814417;9.310000;314.800000;14077;14356
1206701594;52.476333;4.814250;9.400000;313.300000;14137;14358
1206701599;52.476433;4.814100;9.700000;317.600000;14137;14400
1206701604;52.476517;4.813967;9.780000;318.600000;14137;14440
1206701609;52.476617;4.813850;9.960000;322.300000;14137;14438
1206701614;52.476717;4.813733;10.180000;325.100000;14137;14433
1206701619;52.476817;4.813617;9.220000;326.300000;14136;14438
1206701625;52.476933;4.813483;10.370000;329.900000;14137;14438
1206701630;52.477050;4.813367;10.190000;327.400000;14048;14438
1206701635;52.477150;4.813250;10.250000;326.800000;14048;14393
1206701640;52.477250;4.813150;10.360000;326.000000;14051;14391
1206701647;52.477400;4.812983;10.350000;327.000000;14093;14371
1206701652;52.477500;4.812883;10.240000;331.100000;14138;14438
1206701657;52.477617;4.812783;11.640000;338.200000;14137;14438
1206701662;52.477733;4.812683;10.430000;337.000000;14138;14438
1206701667;52.477850;4.812600;10.150000;336.000000;14137;14398
1206701672;52.477967;4.812533;10.300000;337.500000;14137;14398
1206701677;52.478100;4.812433;9.860000;335.800000;14051;14269
1206701682;52.478200;4.812350;10.280000;335.200000;14068;14398
1206701688;52.478350;4.812250;10.950000;336.300000;14049;14358
1206701693;52.478467;4.812167;10.600000;339.100000;14137;14350
1206701698;52.478600;4.812100;10.530000;342.700000;14137;14438
1206701714;52.479000;4.811933;10.950000;349.700000;14053;14400
1206701722;52.479217;4.811883;10.630000;349.600000;14089;14438
1206701728;52.479367;4.811833;10.440000;350.000000;14138;14438
1206701733;52.479500;4.811800;10.750000;352.800000;14138;14400
1206701736;52.479583;4.811783;10.690000;353.800000;14178;14440
1206701736;52.479583;4.811783;10.690000;353.800000;14137;14440
1206701746;52.479850;4.811750;10.640000;354.700000;14219;14479
1206701753;52.480033;4.811717;10.400000;356.000000;14224;14480
1206701759;52.480183;4.811700;10.760000;357.400000;14219;14440
1206701765;52.480350;4.811700;10.810000;359.300000;14177;14480
1206701770;52.480483;4.811700;10.240000;0.800000;14138;14440
1206701775;52.480617;4.811700;10.650000;2.000000;9292;9000
1206701781;52.480783;4.811700;10.590000;2.300000;9244;9167
1206701786;52.480917;4.811717;10.740000;4.100000;9204;9162
1206701791;52.481050;4.811733;10.830000;6.300000;9284;9251
1206701796;52.481183;4.811750;10.360000;2.800000;9207;9169
1206701801;52.481317;4.811767;10.060000;1.700000;9205;9169
1206701806;52.481433;4.811767;10.110000;359.400000;9210;9211
1206701811;52.481550;4.811750;9.690000;356.500000;9204;9211
1206701817;52.481700;4.811733;9.730000;358.400000;9034;9082
1206701822;52.481817;4.811733;9.400000;0.000000;9284;9251
1206701828;52.481950;4.811750;9.330000;2.200000;9204;9251
1206701833;52.482067;4.811750;9.280000;359.400000;9204;9251
1206701838;52.482183;4.811750;9.500000;358.000000;9204;9171
1206701842;52.482267;4.811750;8.730000;358.900000;9204;9162
1206701848;52.482400;4.811750;8.760000;357.400000;9164;9122
1206701854;52.482533;4.811733;8.840000;357.500000;9123;12096
1206701859;52.482650;4.811733;8.740000;1.400000;9244;9203
1206701864;52.482750;4.811733;8.690000;358.900000;9204;9211
1206701869;52.482867;4.811733;9.330000;357.200000;9204;9165
1206701874;52.482967;4.811733;8.320000;358.500000;9204;9164
1206701880;52.483100;4.811717;7.820000;0.400000;9123;9171
1206701887;52.483250;4.811717;9.250000;1.500000;9204;9251
1206701892;52.483367;4.811733;8.600000;1.700000;5723;5780
1206701897;52.483483;4.811733;12.540000;12.300000;4190;4735
1206701898;52.483500;4.811733;8.230000;359.400000;3810;4234
1206701907;52.483683;4.811700;8.090000;355.300000;3346;3938
1206701912;52.483783;4.811683;8.250000;354.200000;3600;3901
1206701918;52.483900;4.811633;8.060000;352.600000;3429;3984
1206701923;52.483983;4.811600;7.430000;348.800000;3468;4023
1206701928;52.484067;4.811550;7.100000;345.100000;9655;10834
1206701933;52.484150;4.811517;7.160000;349.700000;18000;16868
1206701938;52.484233;4.811500;6.170000;343.000000;17790;16952
1206701945;52.484333;4.811450;5.310000;342.200000;17451;16698
1206701950;52.484400;4.811417;4.860000;343.100000;17437;16867
1206701955;52.484450;4.811400;3.690000;345.900000;17540;16533
1206701960;52.484483;4.811383;2.590000;353.700000;17751;16654
1206701966;52.484517;4.811383;0.000000;0.000000;17710;16865
1206701971;52.484517;4.811383;0.000000;0.000000;12076;4274
1206701976;52.484567;4.811367;4.900000;344.000000;12265;638
1206701978;52.484583;4.811350;2.170000;351.400000;8864;9072
1206701978;52.484583;4.811350;2.170000;351.400000;8946;13437
1206701978;52.484583;4.811350;2.170000;351.400000;8950;13397
1206702004;52.484667;4.811333;0.000000;0.000000;366;13436
1206702013;52.484750;4.811283;2.470000;332.600000;197;13265
1206702020;52.484750;4.811267;2.830000;325.500000;197;13224
1206702026;52.484733;4.811283;0.000000;0.000000;156;13187
1206702031;52.484750;4.811250;1.900000;326.100000;114;13187
1206702036;52.484750;4.811250;3.000000;341.000000;116;13187
1206702042;52.484767;4.811217;2.310000;335.600000;116;13018
1206702047;52.484783;4.811200;1.770000;297.400000;112;8831
1206702052;52.484800;4.811167;4.110000;324.500000;108;8920
1206702053;52.484800;4.811150;2.980000;318.700000;112;9000
1206702063;52.484783;4.811150;1.300000;200.300000;114;9084
1206702069;52.484833;4.811100;5.370000;328.100000;72;9082
1206702074;52.484867;4.811067;2.250000;326.600000;72;9042
1206702079;52.484833;4.811067;7.010000;157.800000;67;9082
1206702084;52.484867;4.811033;2.750000;319.800000;67;9082
1206702089;52.484917;4.810983;2.780000;319.900000;67;9040
1206702094;52.484950;4.810950;2.090000;316.700000;67;9040
1206702099;52.484967;4.810917;2.150000;326.600000;67;9042
1206702104;52.484983;4.810883;1.500000;342.900000;67;9042
1206702109;52.485017;4.810850;3.170000;326.400000;27;8095
1206702115;52.485033;4.810817;2.260000;327.400000;27;1590
1206702120;52.485067;4.810783;0.840000;291.400000;27;427
1206702127;52.485117;4.810733;2.240000;325.900000;27;298
1206702132;52.485133;4.810717;2.370000;320.700000;27;11344
1206702137;52.485167;4.810667;4.380000;320.800000;27;11514
1206702142;52.485183;4.810650;1.700000;319.000000;27;11514
1206702146;52.485200;4.810633;2.950000;325.200000;27;6076
1206702152;52.485217;4.810600;1.770000;319.100000;27;889
1206702157;52.485217;4.810600;1.310000;315.000000;27;380
1206702162;52.485217;4.810600;1.850000;319.800000;25;258
1206702168;52.485233;4.810583;2.780000;312.700000;25;217
1206702173;52.485233;4.810583;1.030000;313.200000;25;128
1206702178;52.485250;4.810583;0.000000;0.000000;27;132
1206702184;52.485250;4.810583;0.000000;0.000000;27;137
1206702190;52.485250;4.810567;0.000000;0.000000;27;91
1206702195;52.485250;4.810567;0.000000;0.000000;32;88
1206702200;52.485250;4.810567;0.000000;0.000000;27;48
1206702201;52.485250;4.810567;0.000000;0.000000;29;48
1206702206;52.485250;4.810567;0.000000;0.000000;27;8830
1206702212;52.485250;4.810567;0.000000;0.000000;27;9040
1206702216;52.485283;4.810533;3.000000;317.500000;27;9082
1206702226;52.485333;4.810450;0.000000;0.000000;9328;1556
1206702231;52.485333;4.810450;0.000000;0.000000;8885;509
1206702236;52.485333;4.810450;0.000000;0.000000;1046;298
1206702242;52.485333;4.810450;0.000000;0.000000;367;217
1206702248;52.485350;4.810433;0.000000;0.000000;279;136
1206702253;52.485350;4.810433;0.000000;0.000000;197;131
1206702258;52.485350;4.810433;0.000000;0.000000;197;137
1206702263;52.485367;4.810417;0.000000;0.000000;156;94
1206702268;52.485367;4.810417;0.000000;0.000000;13368;88
1206702273;52.485367;4.810400;0.000000;0.000000;8993;88
1206702279;52.485367;4.810400;0.000000;0.000000;8951;48
1206702284;52.485367;4.810400;0.000000;0.000000;8953;48
1206702289;52.485383;4.810400;0.000000;0.000000;1988;48
1206702294;52.485383;4.810400;0.000000;0.000000;537;48
1206702299;52.485383;4.810383;0.000000;0.000000;11755;2388
1206702315;52.485400;4.810367;0.000000;0.000000;12436;217
1206702323;52.485400;4.810367;0.000000;0.000000;12349;174
1206702328;52.485400;4.810367;0.000000;0.000000;12267;128
1206702334;52.485400;4.810367;0.000000;0.000000;12267;136
1206702339;52.485400;4.810350;0.000000;0.000000;12309;132
1206702344;52.485400;4.810350;0.000000;0.000000;12267;88
1206702349;52.485417;4.810333;0.000000;0.000000;12267;88
1206702354;52.485417;4.810317;0.000000;0.000000;12307;48
1206702359;52.485433;4.810317;0.000000;0.000000;12355;48
1206702366;52.485433;4.810317;0.000000;0.000000;12307;48
1206702371;52.485433;4.810317;0.000000;0.000000;12267;48
1206702376;52.485433;4.810300;0.000000;0.000000;12348;48
1206702381;52.485533;4.810083;0.000000;0.000000;12352;48
1206702386;52.485517;4.810133;0.000000;0.000000;12347;48
1206702392;52.485500;4.810167;0.000000;0.000000;12395;48
1206702397;52.485483;4.810183;0.000000;0.000000;12395;48
1206702402;52.485483;4.810200;0.000000;0.000000;12395;48
1206702407;52.485483;4.810200;0.000000;0.000000;12436;48
1206702412;52.485483;4.810200;0.000000;0.000000;12395;48
1206702417;52.485483;4.810200;0.000000;0.000000;12395;48
1206702424;52.485483;4.810217;0.000000;0.000000;12436;48
1206702429;52.485483;4.810217;0.000000;0.000000;12395;48
1206702434;52.485483;4.810217;0.000000;0.000000;12436;48
1206702439;52.485483;4.810217;0.000000;0.000000;12394;48
1206702444;52.485483;4.810217;0.000000;0.000000;12395;53
1206702449;52.485483;4.810217;0.000000;0.000000;12353;48
1206702455;52.485467;4.810250;0.000000;0.000000;12350;48
1206702460;52.485467;4.810283;0.000000;0.000000;12348;48
1206702465;52.485483;4.810317;0.000000;0.000000;12348;48
1206702470;52.485483;4.810317;0.000000;0.000000;12353;48
1206702475;52.485483;4.810317;0.000000;0.000000;12349;48
1206702481;52.485467;4.810317;0.000000;0.000000;12352;48
1206702487;52.485467;4.810317;0.000000;0.000000;12354;48
1206702493;52.485467;4.810317;0.000000;0.000000;12355;48
1206702498;52.485467;4.810317;0.000000;0.000000;12395;48
1206702503;52.485467;4.810317;0.000000;0.000000;12395;48
1206702508;52.485467;4.810317;0.000000;0.000000;12397;48
1206702513;52.485450;4.810367;0.000000;0.000000;12395;48
1206702518;52.485450;4.810367;0.000000;0.000000;12395;48
1206702523;52.485450;4.810350;0.000000;0.000000;12354;48
1206702529;52.485450;4.810367;0.000000;0.000000;12355;48
1206702534;52.485450;4.810367;0.000000;0.000000;12354;48
1206702539;52.485450;4.810350;0.000000;0.000000;12355;48
1206702546;52.485450;4.810350;0.000000;0.000000;12395;47
1206702551;52.485450;4.810350;0.000000;0.000000;12355;48
1206702556;52.485450;4.810350;0.000000;0.000000;12348;48
1206702561;52.485450;4.810350;0.000000;0.000000;12355;48
1206702566;52.485450;4.810350;0.000000;0.000000;12395;48
1206702571;52.485450;4.810367;0.000000;0.000000;12349;48
1206702577;52.485467;4.810383;0.000000;0.000000;12389;48
1206702582;52.485467;4.810383;0.000000;0.000000;12354;48
1206702587;52.485467;4.810383;0.000000;0.000000;12395;48
1206702592;52.485467;4.810350;0.000000;0.000000;12352;48
1206702597;52.485467;4.810350;0.000000;0.000000;12355;48
1206702604;52.485483;4.810333;0.000000;0.000000;12353;48
1206702613;52.485483;4.810300;0.000000;0.000000;12354;48
1206702621;52.485483;4.810233;0.000000;0.000000;12354;48
1206702626;52.485483;4.810200;0.000000;0.000000;12347;48
1206702631;52.485483;4.810200;0.000000;0.000000;12395;48
1206702636;52.485483;4.810183;0.000000;0.000000;12348;48
1206702641;52.485483;4.810183;0.000000;0.000000;12355;48
1206702647;52.485500;4.810167;0.000000;0.000000;12353;48
1206702652;52.485500;4.810150;0.000000;0.000000;12395;48
1206702657;52.485500;4.810150;0.000000;0.000000;12348;48
1206702663;52.485483;4.810150;0.000000;0.000000;12394;48
1206702668;52.485483;4.810167;0.000000;0.000000;12395;48
1206702673;52.485467;4.810200;0.000000;0.000000;12395;48
1206702679;52.485467;4.810217;0.000000;0.000000;12347;48
1206702684;52.485467;4.810217;0.000000;0.000000;12355;48
1206702689;52.485467;4.810200;0.000000;0.000000;12350;48
1206702694;52.485467;4.810200;0.000000;0.000000;12436;48
1206702699;52.485467;4.810200;0.000000;0.000000;12395;48
1206702704;52.485450;4.810183;0.000000;0.000000;12394;48
1206702709;52.485467;4.810167;0.000000;0.000000;12436;48
1206702715;52.485467;4.810167;0.000000;0.000000;12395;48
1206702720;52.485467;4.810150;1.580000;274.000000;12395;53
1206702726;52.485400;4.810167;0.000000;0.000000;12395;48
1206702732;52.485383;4.810217;0.000000;0.000000;12436;48
1206702737;52.485383;4.810217;0.000000;0.000000;12436;48
1206702742;52.485383;4.810250;0.000000;0.000000;12395;48
1206702747;52.485383;4.810250;0.000000;0.000000;12395;48
1206702752;52.485417;4.810200;0.000000;0.000000;12395;48
1206702757;52.485417;4.810200;0.000000;0.000000;12395;48
1206702763;52.485417;4.810200;0.000000;0.000000;12436;48
1206702768;52.485417;4.810200;0.000000;0.000000;12395;48
1206702773;52.485417;4.810200;0.000000;0.000000;12395;48
1206702778;52.485417;4.810200;0.000000;0.000000;12394;47
1206702784;52.485417;4.810217;3.380000;119.500000;12395;48
1206702790;52.485417;4.810283;0.000000;0.000000;12393;48
1206702795;52.485433;4.810233;0.000000;0.000000;12393;48
1206702800;52.485433;4.810233;0.000000;0.000000;12436;48
1206702802;52.485433;4.810233;0.000000;0.000000;12436;48
1206702810;52.485433;4.810233;0.000000;0.000000;12393;48
1206702815;52.485433;4.810233;0.000000;0.000000;12397;48
1206702820;52.485450;4.810250;0.000000;0.000000;12395;48
1206702826;52.485450;4.810267;0.000000;0.000000;12394;48
1206702831;52.485450;4.810267;0.000000;0.000000;12350;53
1206702836;52.485450;4.810267;0.000000;0.000000;12395;48
1206702842;52.485450;4.810267;0.000000;0.000000;12395;48
1206702848;52.485450;4.810267;0.000000;0.000000;12355;48
1206702853;52.485433;4.810267;0.000000;0.000000;12389;48
1206702858;52.485433;4.810267;0.000000;0.000000;12393;47
1206702863;52.485433;4.810267;0.000000;0.000000;12353;48
1206702868;52.485450;4.810267;0.000000;0.000000;12393;48
1206702874;52.485450;4.810267;0.000000;0.000000;12390;47
1206702879;52.485450;4.810267;0.000000;0.000000;12395;48
1206702884;52.485450;4.810267;0.000000;0.000000;12393;48
1206702889;52.485467;4.810267;2.280000;319.100000;12395;48
1206702894;52.485467;4.810250;1.450000;133.800000;12436;48
1206702899;52.485500;4.810117;0.000000;0.000000;12436;50
1206702916;52.485517;4.810100;0.000000;0.000000;12436;48
1206702924;52.485483;4.810133;0.000000;0.000000;12436;48
1206702929;52.485483;4.810150;0.000000;0.000000;12436;48
1206702934;52.485483;4.810150;0.000000;0.000000;12436;48
1206702939;52.485483;4.810167;0.000000;0.000000;12436;48
1206702944;52.485483;4.810167;0.000000;0.000000;12389;48
1206702949;52.485467;4.810183;0.000000;0.000000;12390;48
1206702955;52.485467;4.810183;0.000000;0.000000;12436;48
1206702960;52.485467;4.810183;0.000000;0.000000;12395;48
1206702966;52.485450;4.810267;0.000000;0.000000;12436;48
1206702972;52.485450;4.810300;0.000000;0.000000;12422;48
1206702977;52.485450;4.810300;0.000000;0.000000;12395;48
1206702982;52.485450;4.810317;0.000000;0.000000;12436;48
1206702987;52.485450;4.810300;0.000000;0.000000;12436;48
1206702992;52.485450;4.810300;0.000000;0.000000;12436;48
1206702998;52.485433;4.810317;0.000000;0.000000;12395;48
1206703003;52.485433;4.810317;0.000000;0.000000;12395;48
1206703008;52.485433;4.810317;0.000000;0.000000;12388;45
1206703013;52.485433;4.810283;0.000000;0.000000;12436;48
1206703018;52.485450;4.810267;0.000000;0.000000;12393;48
